GottingenPhil163	2.   Göttingen,  Göttingen University Library: Philol.163 n    [2 records] 	Göttingen
GottingenTheo107	3.   Göttingen,  Göttingen University Library: Theol.107    [11 records] 	Göttingen
HatCFEPS1	1.   Hatfield House,  Marquess of Salisbury: C.F. and E.P. Box S/1    [1 records] 	Hatfield House
HatCP270	2.   Hatfield House,  Marquess of Salisbury: C.P. 270    [13 records] 	Hatfield House
HatCP271	3.   Hatfield House,  Marquess of Salisbury: C.P. 271    [1 records] 	Hatfield House
HatCP297	4.   Hatfield House,  Marquess of Salisbury: C.P. 297   	Hatfield House
HelminghamLJii2	1.   Helmingham Hall,  Helmingham Hall:                olim LJ.II.2 [sold Sotheby’s, 14 June 1961, lot 9]    [1 records] 	Helmingham Hall
HerefordO35	1.   Hereford,  Hereford Cathedral Library: O.3.5    [13 records] 	Hereford
HerefordO311	2.   Hereford,  Hereford Cathedral Library: O.3.11    [1 records] 	Hereford
HerefordO414	3.   Hereford,  Hereford Cathedral Library: O.4.14    [8 records] 	Hereford
HerefordP19	4.   Hereford,  Hereford Cathedral Library: P.1.9    [3 records] 	Hereford
HerefordP77	5.   Hereford,  Hereford Cathedral Library: P.7.7    [3 records] 	Hereford
Hertfordroll	1.   Hertford,  Hertford County Record Office: Ref. no. 15857 A (ex box C6)    [1 records] 	Hertford
Holkham229	1.   Holkham Hall,  Earl of Leicester: MS 229    [2 records] 	Holkham Hall
Holkham667	2.   Holkham Hall,  Earl of Leicester: MS 667    [31 records] 	Holkham Hall
Holkham668	3.   Holkham Hall,  Earl of Leicester: MS 668    [1 records] 	Holkham Hall
Holkham670	4.   Holkham Hall,  Earl of Leicester: MS 670   	Holkham Hall
Holkham755	5.   Holkham Hall,  Earl of Leicester: Covers of Old Law Books, MS 755    [1 records] 	Holkham Hall
HolkhamDeed116	6.   Holkham Hall,  Earl of Leicester: Archives, Deed 116    [1 records] 	Holkham Hall
Huddersfield	1.   Huddersfield,  West Yorkshire Archive Service: DD/R/dd/V/30 [Ramsden rental]    [1 records] 	Huddersfield
Beverley	1.   Humberside,  Humberside County Record Office: MS DDHE 30, vol. 1, Section B   	Humberside
IpswichPL6	1.   Ipswich,  Ipswich Public Library: 6 (on deposit at Ipswich School)    [1 records] 	Ipswich
IpswichSRO	2.   Ipswich,  Suffolk Record Office: Ipswich Great Doomsday, Book VI    [1 records] 	Ipswich
Kendal	1.   Kendal,  Kendal Grammar School.: A. de Clavasio, Summa de casibus conscientiae, Nuremberg, 1498 (STC )    [2 records] 	Kendal
KilkennyCorp	1.   Kilkenny,  Kilkenny Corporation Archives:                            Liber primus Kilkenniensis                        [1 records] 	Kilkenny
LeedsBro10	1.   Leeds,  Leeds University Library: Brotherton 10   	Leeds
LeedsBro500	2.   Leeds,  Leeds University Library: Brotherton 500 [olim Harmsworth, olim Neale; Sotheby’s Sale, 1920;            Hope Allen Addit. MS. III]    [1 records] 	Leeds
LeedsBro15	3.   Leeds,  Leeds University Library: Brotherton 15 [olim Braddyll; olim Ingilby]    [1 records] 	Leeds
LeedsBro17	4.   Leeds,  Leeds University Library: Brotherton 17    [2 records] 	Leeds
LeedsBro501	5.   Leeds,  Leeds University Library: Brotherton 501 [olim Horton Hold Hall, Maggs Bros. Sale Cat. No. 580, Item            450]    [9 records] 	Leeds
LeedsRipon	6.   Leeds,  Leeds University Library: Ripon Minster fragment 33 (on deposit from Ripon Minster)    [2 records] 	Leeds
LeedsAppleby	7.   Leeds,  Yorkshire Archaeological Society: DD 121/109 (on deposit from Appleby Castle)   	Leeds
Leicester4	1.   Leicester,  Leicestershire Record Office: 6D32/2 [formerly Old Town Hall Library, MS 4]    [4 records] 	Leicester
LeicesterBRII33	2.   Leicester,  Leicestershire Record Office: BR II/3/3 [formerly Old Town Hall MS]    [2 records] 	Leicester
Leiden	1.   Leiden,  Leiden University Library: Vossius Germ. Gall. Q.9    [26 records] 	Leiden
Leningrad	1.   Leningrad,  Saltykov-Schedrin Library, Leningrad: O.v.XIV.1   	Leningrad
Lichfield5	1.   Lichfield,  Lichfield Cathedral Library: 5    [2 records] 	Lichfield
Lichfield16	2.   Lichfield,  Lichfield Cathedral Library: 16    [1 records] 	Lichfield
Lichfield18	3.   Lichfield,  Lichfield Cathedral Library: 18 [formerly MS 22]   	Lichfield
Lichfield29	4.   Lichfield,  Lichfield Cathedral Library: 29    [49 records] 	Lichfield
Lichfield50	5.   Lichfield,  Lichfield Cathedral Library: 50    [3 records] 	Lichfield
Lille	1.   Lille,  Lille University Library: 204    [1 records] 	Lille
LincolnArchCB2	1.   Lincoln,  Lincoln Archives Office: Cragg/Bussy MS 2 [Bussy Psalter]    [1 records] 	Lincoln
LincolnArchK1	2.   Lincoln,  Lincolnshire Archives Office: 2, Tennyson d’Eyncourt K/1    [1 records] 	Lincoln
Lincoln44	3.   Lincoln,  Lincoln Cathedral Library: 44 (A.2.13)    [60 records] 	Lincoln
Lincoln66	4.   Lincoln,  Lincoln Cathedral Library: 66    [1 records] 	Lincoln
Lincoln91	5.   Lincoln,  Lincoln Cathedral Library: 91 [Robert Thornton MS]    [37 records] 	Lincoln
Lincoln100	6.   Lincoln,  Lincoln Cathedral Library: 100    [1 records] 	Lincoln
Lincoln103	7.   Lincoln,  Lincoln Cathedral Library: 103    [1 records] 	Lincoln
Lincoln105	8.   Lincoln,  Lincoln Cathedral Library: 105    [1 records] 	Lincoln
Lincoln110	9.   Lincoln,  Lincoln Cathedral Library: 110    [51 records] 	Lincoln
Lincoln129	10.   Lincoln,  Lincoln Cathedral Library: 129    [5 records] 	Lincoln
Lincoln132	11.   Lincoln,  Lincoln Cathedral Library: 132    [2 records] 	Lincoln
Lincoln133	12.   Lincoln,  Lincoln Cathedral Library: 133    [1 records] 	Lincoln
Lincoln189	13.   Lincoln,  Lincoln Cathedral Library: 189    [1 records] 	Lincoln
Lincoln234	14.   Lincoln,  Lincoln Cathedral Library: 234    [2 records] 	Lincoln
Lincoln	15.   Lincoln,  Lincoln Cathedral Library:: a ghost?   	Lincoln
LiverpoolCity	1.   Liverpool,  Liverpool City Library: S909HIG   	Liverpool
LiverpoolULCath6	2.   Liverpool,  Liverpool University Library, Cathedral Library: 6 [on deposit from Cathedral]    [1 records] 	Liverpool
LiverpoolULF48	3.   Liverpool,  Liverpool University Library: F.4.8 [olim Horton Hold Hall, olim Chaderton]    [1 records] 	Liverpool
LiverpoolULF49	4.   Liverpool,  Liverpool University Library: F.4.9 [olim Harmsworth, olim Quaritch Sale Cat. 328, Item 577]    [2 records] 	Liverpool
BLAdd2283	1.   London,  British Library: Addit. 2283    [1 records] 	London
BLAdd4900	2.   London,  British Library: Addit. 4900    [1 records] 	London
BLAdd5140	3.   London,  British Library: Addit. 5140    [54 records] 	London
BLAdd5465	4.   London,  British Library: Addit. 5465 [the Fairfax manuscript]    [49 records] 	London
BLAdd5467	5.   London,  British Library: Addit. 5467    [3 records] 	London
BLAdd5665	6.   London,  British Library: Addit. 5665    [58 records] 	London
BLAdd5666	7.   London,  British Library: Addit. 5666    [4 records] 	London
BLAdd5901	8.   London,  British Library: Addit. 5901    [1 records] 	London
BLAdd6159	9.   London,  British Library: Addit. 6159    [2 records] 	London
BLAdd6702	10.   London,  British Library: Addit. 6702    [2 records] 	London
BLAdd6716	11.   London,  British Library: Addit. 6716    [1 records] 	London
BLAdd8151	12.   London,  British Library: Addit. 8151    [6 records] 	London
BLAdd9066	13.   London,  British Library: Addit. 9066    [9 records] 	London
BLAdd9832	14.   London,  British Library: Addit. 9832    [1 records] 	London
BLAdd10036	15.   London,  British Library: Addit. 10036    [3 records] 	London
BLAdd10052	16.   London,  British Library: Addit. 10052    [6 records] 	London
BLAdd10053	17.   London,  British Library: Addit. 10053    [2 records] 	London
BLAdd10099	18.   London,  British Library: Addit. 10099    [2 records] 	London
BLAdd10106	19.   London,  British Library: Addit. 10106    [1 records] 	London
BLAdd10301	20.   London,  British Library: Addit. 10301    [71 records] 	London
BLAdd10302	21.   London,  British Library: Addit. 10302    [1 records] 	London
BLAdd10303	22.   London,  British Library: Addit. 10303    [2 records] 	London
BLAdd10304	23.   London,  British Library: Addit. 10304    [1 records] 	London
BLAdd10305	24.   London,  British Library: Addit. 10305    [1 records] 	London
BLAdd10336	25.   London,  British Library: Addit. 10336    [2 records] 	London
BLAdd10340	26.   London,  British Library: Addit. 10340    [3 records] 	London
BLAdd10392	27.   London,  British Library: Addit. 10392    [1 records] 	London
BLAdd10574	28.   London,  British Library: Addit. 10574    [1 records] 	London
BLAdd10626	29.   London,  British Library: Addit. 10626    [5 records] 	London
BLAdd11304	30.   London,  British Library: Addit. 11304    [1 records] 	London
BLAdd11305	31.   London,  British Library: Addit. 11305    [1 records] 	London
BLAdd11306	32.   London,  British Library: Addit. 11306    [1 records] 	London
BLAdd11307	33.   London,  British Library: Addit. 11307    [6 records] 	London
BLAdd11579	34.   London,  British Library: Addit. 11579    [10 records] 	London
BLAdd11748	35.   London,  British Library: Addit. 11748    [1 records] 	London
BLAdd11814	36.   London,  British Library: Addit. 11814    [1 records] 	London
BLAdd12043	37.   London,  British Library: Addit. 12043    [1 records] 	London
BLAdd12044	38.   London,  British Library: Addit. 12044    [1 records] 	London
BLAdd12195	39.   London,  British Library: Addit. 12195    [2 records] 	London
BLAdd12524	40.   London,  British Library: Addit. 12524    [2 records] 	London
BLAdd14408	41.   London,  British Library: Addit. 14408    [1 records] 	London
BLAdd14409	42.   London,  British Library: Addit. 14409    [1 records] 	London
BLAdd14848	43.   London,  British Library: Addit. 14848    [1 records] 	London
BLAdd14866	44.   London,  British Library: Addit. 14866    [1 records] 	London
BLAdd14997	45.   London,  British Library: Addit. 14997    [3 records] 	London
BLAdd15225	46.   London,  British Library: Addit. 15225    [2 records] 	London
BLAdd15233	47.   London,  British Library: Addit. 15233    [2 records] 	London
BLAdd15237	48.   London,  British Library: Addit. 15237    [6 records] 	London
BLAdd15549	49.   London,  British Library: Addit. 15549    [1 records] 	London
BLAdd16165	50.   London,  British Library: Addit. 16165    [20 records] 	London
BLAdd16170	51.   London,  British Library: Addit. 16170    [1 records] 	London
BLAdd17011	52.   London,  British Library: Addit. 17011    [1 records] 	London
BLAdd17013	53.   London,  British Library: Addit. 17013    [2 records] 	London
BLAdd17102	54.   London,  British Library: Addit. 17102    [2 records] 	London
BLAdd17376	55.   London,  British Library: Addit. 17376    [7 records] 	London
BLAdd17492	56.   London,  British Library: Addit. 17492 [Devonshire]    [18 records] 	London
BLAdd17866	57.   London,  British Library: Addit. 17866    [3 records] 	London
BLAdd18216	58.   London,  British Library: Addit. 18216    [1 records] 	London
BLAdd18631	59.   London,  British Library: Addit. 18631    [1 records] 	London
BLAdd18632	60.   London,  British Library: Addit. 18632    [4 records] 	London
BLAdd18752	61.   London,  British Library: Addit. 18752    [17 records] 	London
BLAdd19046	62.   London,  British Library: Addit. 19046    [1 records] 	London
BLAdd19252	63.   London,  British Library: Addit. 19252    [1 records] 	London
BLAdd19452	64.   London,  British Library: Addit. 19452    [1 records] 	London
BLAdd19674	65.   London,  British Library: Addit. 19674    [1 records] 	London
BLAdd19677	66.   London,  British Library: Addit. 19677    [2 records] 	London
BLAdd19901	67.   London,  British Library: Addit. 19901    [1 records] 	London
BLAdd20059	68.   London,  British Library: Addit. 20059    [7 records] 	London
BLAdd20091	69.   London,  British Library: Addit. 20091   	London
BLAdd20775	70.   London,  British Library: Addit. 20775   	London
BLAdd21202	71.   London,  British Library: Addit. 21202    [6 records] 	London
BLAdd21253	72.   London,  British Library: Addit. 21253    [1 records] 	London
BLAdd21410	73.   London,  British Library: Addit. 21410    [2 records] 	London
BLAdd22029	74.   London,  British Library: Addit. 22029. a roll    [1 records] 	London
BLAdd22121	75.   London,  British Library: Addit. 22121    [6 records] 	London
BLAdd22139	76.   London,  British Library: Addit. 22139    [5 records] 	London
BLAdd22283	77.   London,  British Library: Addit. 22283 [Simeon]    [143 records] 	London
BLAdd22504	78.   London,  British Library: Addit. 22504    [1 records] 	London
BLAdd22558	79.   London,  British Library: Addit. 22558    [1 records] 	London
BLAdd22577	80.   London,  British Library: Addit. 22577   	London
BLAdd22718	81.   London,  British Library: Addit. 22718    [3 records] 	London
BLAdd22720	82.   London,  British Library: Addit. 22720    [2 records] 	London
BLAdd23198	83.   London,  British Library: Addit. 23198   	London
BLAdd23986	84.   London,  British Library: Addit. 23986    [1 records] 	London
BLAdd24078	85.   London,  British Library: Addit. 24078    [2 records] 	London
BLAdd24194	86.   London,  British Library: Addit. 24194    [9 records] 	London
BLAdd24202	87.   London,  British Library: Addit. 24202    [1 records] 	London
BLAdd24203	88.   London,  British Library: Addit. 24203    [1 records] 	London
BLAdd24343	89.   London,  British Library: Addit. 24343    [1 records] 	London
BLAdd24470	90.   London,  British Library: Addit. 24470   	London
BLAdd24542	91.   London,  British Library: Addit. 24542    [2 records] 	London
BLAdd24660	92.   London,  British Library: Addit. 24660    [1 records] 	London
BLAdd24663	93.   London,  British Library: Addit. 24663    [6 records] 	London
BLAdd25001	94.   London,  British Library: Addit. 25001    [1 records] 	London
BLAdd25006	95.   London,  British Library: Addit. 25006    [2 records] 	London
BLAdd25013	96.   London,  British Library: Addit. 25013    [2 records] 	London
BLAdd25031	97.   London,  British Library: Addit. 25031    [1 records] 	London
BLAdd25184	98.   London,  British Library: Addit. 25184    [1 records] 	London
BLAdd25478	99.   London,  British Library: Addit. 25478    [2 records] 	London
BLAdd25718	100.   London,  British Library: Addit. 25718    [18 records] 	London
BLAdd25719	101.   London,  British Library: Addit. 25719   	London
BLAdd27444	102.   London,  British Library: Addit. 27444    [1 records] 	London
BLAdd27445	103.   London,  British Library: Addit. 27445    [1 records] 	London
BLAdd27879	104.   London,  British Library: Addit. 27879    [28 records] 	London
BLAdd27909	105.   London,  British Library: Addit. 27909    [1 records] 	London
BLAdd27924	106.   London,  British Library: Addit. 27924    [2 records] 	London
BLAdd27929	107.   London,  British Library: Addit. 27929   	London
BLAdd27944	108.   London,  British Library: Addit. 27944    [1 records] 	London
BLAdd27945	109.   London,  British Library: Addit. 27945    [1 records] 	London
BLAdd28010	110.   London,  British Library: Addit. 28010    [1 records] 	London
BLAdd28789	111.   London,  British Library: Addit. 28789   	London
BLAdd28617	112.   London,  British Library: Addit. 28617    [1 records] 	London
BLAdd28635	113.   London,  British Library: Addit. 28635   	London
BLAdd28636	114.   London,  British Library: Addit. 28636    [1 records] 	London
BLAdd29729	115.   London,  British Library: Addit. 29729    [54 records] 	London
BLAdd30338	116.   London,  British Library: Addit. 30338    [2 records] 	London
BLAdd30358	117.   London,  British Library: Addit. 30358    [7 records] 	London
BLAdd30371	118.   London,  British Library: Addit. 30371   	London
BLAdd30506	119.   London,  British Library: Addit. 30506    [2 records] 	London
BLAdd31042	120.   London,  British Library: Addit. 31042 [London Thornton            Manuscript]    [27 records] 	London
BLAdd31922	121.   London,  British Library: Addit. 31922    [56 records] 	London
BLAdd32006	122.   London,  British Library: Addit. 32006    [2 records] 	London
BLAdd32427	123.   London,  British Library: Addit. 32427    [1 records] 	London
BLAdd32578	124.   London,  British Library: Addit. 32578    [6 records] 	London
BLAdd32621	125.   London,  British Library: Addit. 32621    [1 records] 	London
BLAdd33381	126.   London,  British Library: Addit. 33381    [2 records] 	London
BLAdd33956	127.   London,  British Library: Addit. 33956    [3 records] 	London
BLAdd33957	128.   London,  British Library: Addit. 33957    [1 records] 	London
BLAdd33994	129.   London,  British Library: Addit. 33994    [1 records] 	London
BLAdd33995	130.   London,  British Library: Addit. 33995    [4 records] 	London
BLAdd33996	131.   London,  British Library: Addit. 33996    [2 records] 	London
BLAdd34111	132.   London,  British Library: Addit. 34111    [1 records] 	London
BLAdd34193	133.   London,  British Library: Addit. 34193    [38 records] 	London
BLAdd34360	134.   London,  British Library: Addit. 34360 [olim Phillipps 9053]    [30 records] 	London
BLAdd34779	135.   London,  British Library: Addit. 34779    [1 records] 	London
BLAdd34801	136.   London,  British Library: Addit. 34801    [1 records] 	London
BLAdd34889	137.   London,  British Library: Addit. 34889    [1 records] 	London
BLAdd35116	138.   London,  British Library: Addit. 35116    [2 records] 	London
BLAdd35157	139.   London,  British Library: Addit. 35157    [1 records] 	London
BLAdd35213	140.   London,  British Library: Addit. 35213   	London
BLAdd35286	141.   London,  British Library: Addit. 35286 [olim Ashburnham 125]    [48 records] 	London
BLAdd35287	142.   London,  British Library: Addit. 35287    [2 records] 	London
BLAdd35288	143.   London,  British Library: Addit. 35288    [1 records] 	London
BLAdd35290	144.   London,  British Library: Addit. 35290 [olim Ashburnham 137]    [1 records] 	London
BLAdd36523	145.   London,  British Library: Addit. 36523    [4 records] 	London
BLAdd36683	146.   London,  British Library: Addit. 36683    [1 records] 	London
BLAdd36791	147.   London,  British Library: Addit. 36791    [4 records] 	London
BLAdd36983	148.   London,  British Library: Addit. 36983 [olim Bedford Public Library]    [17 records] 	London
BLAdd37049	149.   London,  British Library: Addit. 37049    [69 records] 	London
BLAdd37075	150.   London,  British Library: Addit. 37075    [3 records] 	London
BLAdd37223	151.   London,  British Library: Addit. 37223    [1 records] 	London
BLAdd37492	152.   London,  British Library: Addit. 37492 [olim Fillingham]    [4 records] 	London
BLAdd37505	153.   London,  British Library: Addit. 37505    [1 records] 	London
BLAdd37605	154.   London,  British Library: Addit. 37605   	London
BLAdd37677	155.   London,  British Library: Addit. 37677    [1 records] 	London
BLAdd37787	156.   London,  British Library: Addit. 37787    [21 records] 	London
BLAdd37788	157.   London,  British Library: Addit. 37788    [4 records] 	London
BLAdd37790	158.   London,  British Library: Addit. 37790    [6 records] 	London
BLAdd37942	159.   London,  British Library: Addit. 37942 [olim Fillingham]    [1 records] 	London
BLAdd38010	160.   London,  British Library: Addit. 38010    [84 records] 	London
BLAdd38178	161.   London,  British Library: Addit. 38178   	London
BLAdd38179	162.   London,  British Library: Addit. 38179    [4 records] 	London
BLAdd38181	163.   London,  British Library: Addit. 38181   	London
BLAdd38666	164.   London,  British Library: Addit. 38666    [3 records] 	London
BLAdd38690	165.   London,  British Library: Addit. 38690   	London
BLAdd39196	166.   London,  British Library: Addit. 39196   	London
BLAdd39547	167.   London,  British Library: Addit. 39547   	London
BLAdd39574	168.   London,  British Library: Addit. 39574    [11 records] 	London
BLAdd39659	169.   London,  British Library: Addit. 39659    [2 records] 	London
BLAdd39864	170.   London,  British Library: Addit. 39864   	London
BLAdd39922	171.   London,  British Library: Addit. 39922    [1 records] 	London
BLAdd39996	172.   London,  British Library: Addit. 39996 [olim Phillipps 9803]    [8 records] 	London
BLAdd40166c3	173.   London,  British Library: Addit. 40166 C3    [3 records] 	London
BLAdd40166c6	174.   London,  British Library: Addit. 40166 C6   	London
BLAdd40673	175.   London,  British Library: Addit. 40673 [olim Wrest Park]    [1 records] 	London
BLAdd40732	176.   London,  British Library: Addit. 40732 [olim Taymouth Castle]    [1 records] 	London
BLAdd41063	177.   London,  British Library: Addit. 41063 (v) [olim Taymouth Castle]    [1 records] 	London
BLAdd41666	178.   London,  British Library: Addit. 41666    [1 records] 	London
BLAdd42134	179.   London,  British Library: Addit. 42134 [olim Rivington Hall, Newton Cartulary]    [1 records] 	London
BLAdd43406	180.   London,  British Library: Addit. 43406 [olim Muchelney Abbey Breviary]    [1 records] 	London
BLAdd43489	181.   London,  British Library: Addit. 43489    [1 records] 	London
BLAdd43490	182.   London,  British Library: Addit. 43490    [3 records] 	London
BLAdd43491	183.   London,  British Library: Addit. 43491    [4 records] 	London
BLAdd45102	184.   London,  British Library: Addit. 45102 U    [1 records] 	London
BLAdd45557	185.   London,  British Library: Addit. 45557    [1 records] 	London
BLAdd45896	186.   London,  British Library: Addit. 45896    [3 records] 	London
BLAdd46919	187.   London,  British Library: Addit. 46919 [olim Phillipps 8336]    [33 records] 	London
BLAdd47663	188.   London,  British Library: Addit. 47663 M   	London
BLAdd47682	189.   London,  British Library: Addit. 47682 [olim Holkham Hall 666]    [1 records] 	London
BLAdd48031	190.   London,  British Library: Addit. 48031 A [olim Calthorpe, Yelverton 35]    [1 records] 	London
BLAdd50848	191.   London,  British Library: Addit. 50848    [1 records] 	London
BLAdd57335	192.   London,  British Library: Addit. 57335 [Sotheby’s Sale Cat. 14 June 1971, lot 1524]   	London
BLAdd59495	193.   London,  British Library: Addit. 59495 [olim Trentham Hall]    [1 records] 	London
BLAdd59496	194.   London,  British Library: Addit. 59496   	London
BLAdd60577	195.   London,  British Library: Addit. 60577 [Winchester Anthology]    [54 records] 	London
BLAdd61901	196.   London,  British Library: Addit. 61901   	London
BLAdd62998	197.   London,  British Library: Addit. 62998   	London
BLAddCh5960	198.   London,  British Library: Add. Charter 5960    [1 records] 	London
BLAddRoll63481	199.   London,  British Library: Add. Roll 63481 B [olim Redgrave Hall]    [1 records] 	London
BLAru20	200.   London,  British Library: Arundel 20    [2 records] 	London
BLAru26	201.   London,  British Library: Arundel 26    [2 records] 	London
BLAru38	202.   London,  British Library: Arundel 38    [1 records] 	London
BLAru42	203.   London,  British Library: Arundel 42    [2 records] 	London
BLAru57	204.   London,  British Library: Arundel 57    [11 records] 	London
BLAru59	205.   London,  British Library: Arundel 59    [3 records] 	London
BLAru83	206.   London,  British Library: Arundel 83 [De Lisle Psalter]    [1 records] 	London
BLAru99	207.   London,  British Library: Arundel 99    [1 records] 	London
BLAru119	208.   London,  British Library: Arundel 119    [1 records] 	London
BLAru140	209.   London,  British Library: Arundel 140    [4 records] 	London
BLAru168	210.   London,  British Library: Arundel 168    [9 records] 	London
BLAru220	211.   London,  British Library: Arundel 220    [2 records] 	London
BLAru231	212.   London,  British Library: Arundel 231 (2)    [1 records] 	London
BLAru248	213.   London,  British Library: Arundel 248    [4 records] 	London
BLAru249	214.   London,  British Library: Arundel 249    [1 records] 	London
BLAru272	215.   London,  British Library: Arundel 272    [1 records] 	London
BLAru285	216.   London,  British Library: Arundel 285    [21 records] 	London
BLAru286	217.   London,  British Library: Arundel 286    [2 records] 	London
BLAru288	218.   London,  British Library: Arundel 288    [1 records] 	London
BLAru292	219.   London,  British Library: Arundel 292    [9 records] 	London
BLAru318	220.   London,  British Library: Arundel 318    [1 records] 	London
BLAru327	221.   London,  British Library: Arundel 327    [14 records] 	London
BLAru359	222.   London,  British Library: Arundel 359    [1 records] 	London
BLAru396	223.   London,  British Library: Arundel 396    [2 records] 	London
BLAru507	224.   London,  British Library: Arundel 507    [5 records] 	London
BLAshb27	225.   London,  British Library: Ashburnham 27    [1 records] 	London
BLCottAppVI	226.   London,  British Library: Cotton App. VI   	London
BLCottAppVII	227.   London,  British Library: Cotton App. VII    [2 records] 	London
BLCottAppVIII	228.   London,  British Library: Cotton App. VIII    [1 records] 	London
BLCottAppXXVII	229.   London,  British Library: Cotton App. XXVII    [2 records] 	London
BLCottAugAIV	230.   London,  British Library: Cotton Augustus A.IV    [1 records] 	London
BlCottCalAII	231.   London,  British Library: Cotton Caligula A.II    [37 records] 	London
BLCottCalAIX	232.   London,  British Library: Cotton Caligula A.IX    [9 records] 	London
BLCottCalAXI	233.   London,  British Library: Cotton Caligula A.XI    [3 records] 	London
BLCottCharIV18	234.   London,  British Library: Cotton Charters IV.18    [1 records] 	London
BLCottClauAII	235.   London,  British Library: Cotton Claudius A.II    [5 records] 	London
BLCottClauDVII	236.   London,  British Library: Cotton Claudius D.VII    [1 records] 	London
BLCottClauEIII	237.   London,  British Library: Cotton Claudius E.III    [1 records] 	London
BLCottCleoBII	238.   London,  British Library: Cotton Cleopatra B.II    [2 records] 	London
BLCottCleoBVI	239.   London,  British Library: Cotton Cleopatra B.VI    [4 records] 	London
BLCottCleoCIV	240.   London,  British Library: Cotton Cleopatra C.IV    [7 records] 	London
BLCottCleoCVI	241.   London,  British Library: Cotton Cleopatra C.VI    [5 records] 	London
BLCottCleoCVIII	242.   London,  British Library: Cotton Cleopatra C.VIII    [1 records] 	London
BLCottCleoDVI	243.   London,  British Library: Cotton Cleopatra D.VI    [1 records] 	London
BLCottCleoDVII	244.   London,  British Library: Cotton Cleopatra D.VII    [4 records] 	London
BLCottCleoDVIII	245.   London,  British Library: Cotton Cleopatra D.VIII    [3 records] 	London
BLCottCleoDIX	246.   London,  British Library: Cotton Cleopatra D.IX    [12 records] 	London
BLCottCleoFIII	247.   London,  British Library: Cotton Cleopatra F.III    [1 records] 	London
BLCottDomXVIII	248.   London,  British Library: Cotton Domitianus XVIII    [1 records] 	London
BLCottFausAV	249.   London,  British Library: Cotton Faustina A.V    [2 records] 	London
BLCottFausBIII	250.   London,  British Library: Cotton Faustina B.III    [2 records] 	London
BLCottFausBVI	251.   London,  British Library: Cotton Faustina B.VI    [5 records] 	London
BLCottFausBVII	252.   London,  British Library: Cotton Faustina B.VII    [1 records] 	London
BLCottFausCXII	253.   London,  British Library: Cotton Faustina C.XII    [1 records] 	London
BLCottFragXXIX	254.   London,  British Library: Cotton Fragments XXIX   	London
BlCottGalAXIX	255.   London,  British Library: Cotton Galba A.XIX    [1 records] 	London
BlCottGalEVIII	256.   London,  British Library: Cotton Galba E.VIII    [4 records] 	London
BlCottGalEIX	257.   London,  British Library: Cotton Galba E.IX    [26 records] 	London
BLCottJulAV	258.   London,  British Library: Cotton Julius A.V    [9 records] 	London
BLCottJulBI	259.   London,  British Library: Cotton Julius B.I    [1 records] 	London
BLCottJulBII	260.   London,  British Library: Cotton Julius B.II    [1 records] 	London
BLCottJulBXII	261.   London,  British Library: Cotton Julius B.XII    [11 records] 	London
BLCottJulDVIII	262.   London,  British Library: Cotton Julius D.VIII    [1 records] 	London
BLCottJulDIX	263.   London,  British Library: Cotton Julius D.IX    [105 records] 	London
BLCottJulEIV	264.   London,  British Library: Cotton Julius E.IV    [1 records] 	London
BLCottJulFX	265.   London,  British Library: Cotton Julius F.X    [1 records] 	London
BLCottNeroAVI	266.   London,  British Library: Cotton Nero A.VI    [2 records] 	London
BLCottNeroAX	267.   London,  British Library: Cotton Nero A.X (art. 3)    [5 records] 	London
BLCottNeroAXIV	268.   London,  British Library: Cotton Nero A.XIV    [3 records] 	London
BLCottNeroCXII	269.   London,  British Library: Cotton Nero C.XII    [1 records] 	London
BLCottNeroCXI	270.   London,  British Library: Cotton Nero C.XI    [2 records] 	London
BLCottNeroDV	271.   London,  British Library: Cotton Nero D.V    [1 records] 	London
BLCottNeroDXI	272.   London,  British Library: Cotton Nero D.XI    [3 records] 	London
BLCottOthoAXVIII	273.   London,  British Library: Cotton Otho A.XVIII (MS destroyed by fire; transcribed by William Thomas, 1721)    [4 records] 	London
BLCottOthBV	274.   London,  British Library: Cotton Otho B.V    [1 records] 	London
BLCottOthCXIII	275.   London,  British Library: Cotton Otho C.XIII    [1 records] 	London
BLCottRollsII23	276.   London,  British Library: Cotton Rolls II 23    [10 records] 	London
BLCottTibAVII	277.   London,  British Library: Cotton Tiberius A.VII    [1 records] 	London
BLCottTibBIII	278.   London,  British Library: Cotton Tiberius B.III    [1 records] 	London
BLCottTibBXIII	279.   London,  British Library: Cotton Tiberius B.XIII    [1 records] 	London
BLCottTibCVII	280.   London,  British Library: Cotton Tiberius C.VII    [1 records] 	London
BLCottTibDVII	281.   London,  British Library: Cotton Tiberius D.VII, Part 1    [8 records] 	London
BLCottTibDVIII	282.   London,  British Library: Cotton Tiberius D.VIII    [1 records] 	London
BLCottTibEII	283.   London,  British Library: Cotton Tiberius E.II    [1 records] 	London
BLCottTibEVII	284.   London,  British Library: Cotton Tiberius E.VII    [158 records] 	London
BLCottTitAXX	285.   London,  British Library: Cotton Titus A.XX    [1 records] 	London
BLCottTitAXXIII	286.   London,  British Library: Cotton Titus A.XXIII    [1 records] 	London
BLCottTitAXXV	287.   London,  British Library: Cotton Titus A.XXV    [1 records] 	London
BLCottTitAXXVI	288.   London,  British Library: Cotton Titus A.XXVI    [10 records] 	London
