City,latitude,longitude,Shelfmark,MS,Fake date
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC595,"Cambridge UK,  Trinity College: R.3.15 (595)",1383-1-17
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC597,"Cambridge UK,  Trinity College: R.3.17 (597)",1337-11-23
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC599,"Cambridge UK,  Trinity College: R.3.19 (599)",1391-7-5
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC600,"Cambridge UK,  Trinity College: R.3.20 (600)",1324-3-25
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC601,"Cambridge UK,  Trinity College: R.3.21 (601)",1366-9-23
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC602,"Cambridge UK,  Trinity College: R.3.22 (602)",1344-5-25
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC603,"Cambridge UK,  Trinity College: R.3.23 (603)",1386-3-19
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC605,"Cambridge UK,  Trinity College: R.3.25 (605)",1360-8-19
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC652,"Cambridge UK,  Trinity College: R.4.20 (652)",1335-8-25
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC655,"Cambridge UK,  Trinity College: R.4.26 (655)",1315-2-9
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC759,"Cambridge UK,  Trinity College: R.7.23 (759)",1389-1-8
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC899,"Cambridge UK,  Trinity College: R.14.26 (899)",1329-8-2
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC902,"Cambridge UK,  Trinity College: R.14.29 (902)",1374-8-4
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC905,"Cambridge UK,  Trinity College: R.14.32 (905)",1398-10-20
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC910,"Cambridge UK,  Trinity College: R.14.38 (910)",1309-9-4
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC911,"Cambridge UK,  Trinity College: R.14.39 (911)",1334-8-21
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC913,"Cambridge UK,  Trinity College: R.14.41 (913)",1300-6-22
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC915,"Cambridge UK,  Trinity College: R.14.44 (915)",1353-4-4
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC916,"Cambridge UK,  Trinity College: R.14.45 (916)",1318-8-16
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC921,"Cambridge UK,  Trinity College: R.14.51 (921)",1301-7-27
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC925,"Cambridge UK,  Trinity College: R.14.56 (925)",1331-9-5
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1037,"Cambridge UK,  Trinity College: O.1.13 (1037)",1339-8-8
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1041,"Cambridge UK,  Trinity College: O.1.17 (1041)",1376-1-24
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1053,"Cambridge UK,  Trinity College: O.1.29 (1053)",1386-1-24
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1081,"Cambridge UK,  Trinity College: O.1.57(1081)",1361-10-6
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1105,"Cambridge UK,  Trinity College: O.2.1 (1105)",1319-7-15
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1109,"Cambridge UK,  Trinity College: O.2.5 (1109)",1317-10-15
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1117,"Cambridge UK,  Trinity College: O.2.13 (1117)",1328-11-9
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1119,"Cambridge UK,  Trinity College: O.2.15 (1119)",1373-1-24
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1120,"Cambridge UK,  Trinity College: O.2.16 (1120)",1352-5-1
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1137,"Cambridge UK,  Trinity College: O.2.33 (1137)",1314-1-18
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1144,"Cambridge UK,  Trinity College: O.2.40 (1144)",1391-2-19
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1149,"Cambridge UK,  Trinity College: O.2.45 (1149)",1390-11-20
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1157,"Cambridge UK,  Trinity College: O.2.53 (1157)",1381-9-8
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1174,"Cambridge UK,  Trinity College: O.3.2 (1174)",1334-11-2
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1184,"Cambridge UK,  Trinity College: O.3.12 (1184)",1377-4-27
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1209,"Cambridge UK,  Trinity College: O.3.37 (1209)",1312-6-8
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1212,"Cambridge UK,  Trinity College: O.3.40 (1212)",1364-2-25
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1230,"Cambridge UK,  Trinity College: O.3.58 (1230)",1384-10-11
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1269,"Cambridge UK,  Trinity College: O.4.39 (1269)",1356-9-2
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1283,"Cambridge UK,  Trinity College: O.5.2 (1283)",1369-11-18
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1287,"Cambridge UK,  Trinity College: O.5.6 (1287)",1341-9-22
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1312,"Cambridge UK,  Trinity College: O.5.31 (1312)",1393-1-7
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1359,"Cambridge UK,  Trinity College: O.7.31 (1359)",1383-2-19
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1413,"Cambridge UK,  Trinity College: O.9.1 (1413)",1387-6-2
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1421,"Cambridge UK,  Trinity College: O.9.9 (1421)",1318-6-8
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1434,"Cambridge UK,  Trinity College: O.9.22 (1434)",1365-7-16
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1438,"Cambridge UK,  Trinity College: O.9.26 (1438)",1378-5-19
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1440,"Cambridge UK,  Trinity College: O.9.28 (1440)",1380-11-12
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1450,"Cambridge UK,  Trinity College: O.9.38 (1450)",1363-11-5
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1473,"Cambridge UK,  Trinity College: O.10.21 (1473)",1391-9-25
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCC1486,"Cambridge UK,  Trinity College: O.10.34 (1486)",1362-5-10
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCCVI182,"Cambridge UK,  Trinity College: VI.18.2",1336-8-11
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCCParis1525,"Cambridge UK,  Trinity College: printed Michaelis Menoti Sermones Quadragesimales, Paris 1525",1376-11-11
Cambridge UK,52.205622281043695,0.11167126337306933,CamTCCfrag,"Cambridge UK,  Trinity College,: uncatalogued, binding fragments",1340-9-19
Cambridge UK,52.205622281043695,0.11167126337306933,CamTH16,"Cambridge UK,  Trinity Hall: shelf no (16)",1326-5-4
Canterbury,51.28014541492964,1.0793886006756868,CantAdd68,Canterbury Cathedral Library: Addit. 68,1328-3-24
Canterbury,51.28014541492964,1.0793886006756868,CantM251,Canterbury Cathedral Library: Charta Antiqua M 251,1367-9-21
Canterbury,51.28014541492964,1.0793886006756868,CantLetters173,"Canterbury Cathedral Library: CCA-DCc-ChCh Letterbook II, 173",1304-3-24
Canterbury,51.28014541492964,1.0793886006756868,CantLetters174,"Canterbury Cathedral Library: CCA-DCc-ChCh Letterbook II, 174",1348-3-26
Canterbury,51.28014541492964,1.0793886006756868,CantLitD13,Canterbury Cathedral Library: Lit. D.13,1356-10-23
Canterbury,51.28014541492964,1.0793886006756868,CantLitD14,Canterbury Cathedral Library: Lit. D.14,1326-1-1
Canterbury,51.28014541492964,1.0793886006756868,CantRegJ,Canterbury Cathedral Library: Register J,1338-1-26
Canterbury,51.28014541492964,1.0793886006756868,CantRegP,Canterbury Cathedral Library: Register P,1386-7-8
Canterbury,51.28014541492964,1.0793886006756868,CantB2,Canterbury Cathedral Library: Lit. B.2,1368-7-21
Canterbury,51.28014541492964,1.0793886006756868,CantAdd46,Canterbury Cathedral Library: Addit. 46,1385-11-4
Canterbury,51.28014541492964,1.0793886006756868,CantFrag,Canterbury Cathedral Library: Register O,1381-5-8
Cardiff,51.48148607137264,-3.1792856526565783,Cardiff,Cardiff Public Library: MS. 3.174,1334-6-10
"Charlottesville, VA",38.0323721275449,-78.48995538632938,CharlotHench10,"VA,  University of Virginia: Hench 10",1358-4-6
Chester,53.19330299255387,-2.8935461567497534,ChesRecOffddx123,Cheshire County Records Office: DDX 123,1322-7-22
Chester,53.19330299255387,-2.8935461567497534,ChesRecOffdcc371,Cheshire County Records Office: MS DCC 37/1,1365-3-1
Chester,53.19330299255387,-2.8935461567497534,ChesterCoopers,Chester Company of Coopers: Enrollment Book,1339-1-25
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago31,"IL,  Newberry Library: 31",1362-2-15
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago329,"IL,  Newberry Library: 32.9",1315-9-3
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago33,"IL,  Newberry Library: 33",1357-4-1
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago333,"IL,  Newberry Library: +33.3",1389-1-18
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago335,"IL,  Newberry Library: +33.5",1339-6-7
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago337,"IL,  Newberry Library: f33.7",1387-8-22
"Chicago, IL",41.84281749532878,-87.77658674684407,Chicago36,"IL,  Newberry Library: 36 Gen. Library, Add. 8",1330-2-27
"Chicago, IL",41.84281749532878,-87.77658674684407,ChicagoAdd12,"IL,  Newberry Library: -32",1369-6-15
"Chicago, IL",41.84281749532878,-87.77658674684407,ChicagoUL253,"IL,  University of Chicago Library: 253",1300-5-25
"Chicago, IL",41.84281749532878,-87.77658674684407,ChicagoUL254,"IL,  University of Chicago Library: 254",1314-9-20
"Chicago, IL",41.84281749532878,-87.77658674684407,ChicagoUL564,"IL,  University of Chicago Library: 564",1314-10-15
"Chicago, IL",41.84281749532878,-87.77658674684407,ChicagoUL565,"IL,  University of Chicago Library: 565",1363-8-19
"Chicago, IL",41.84281749532878,-87.77658674684407,ChicagoUL566,"IL,  University of Chicago Library: 566",1304-2-10
Chichester,50.8379076841212,-0.7747593349530367,Chichester,West Sussex Record Office: Cowfold Churchwarden’s Accounts,1346-9-5
"Cleveland, OH",41.498259476582305,-81.70345572885866,Cleveland,"OH,  Public Library: Wq091.92 C468",1337-2-6
Copenhagen,55.68052298729095,12.59040634135901,CopenRoy240,"Royal Library, Copenhagen: Gl. kgl. S. 240",1322-6-24
Copenhagen,55.68052298729095,12.59040634135901,CopenRoy248,"Royal Library, Copenhagen: Gl. kgl. S. 248 2o",1330-9-10
Copenhagen,55.68052298729095,12.59040634135901,CopenRoy1727,"Royal Library, Copenhagen: Gl. kgl. S. 1727",1319-4-25
Copenhagen,55.68052298729095,12.59040634135901,CopenRoy1748,"Royal Library, Copenhagen: Gl. kgl. S. 1748",1368-9-6
Copenhagen,55.68052298729095,12.59040634135901,CopenRoy3500,"Royal Library, Copenhagen: Gl. kgl. S. 3500 8o",1304-6-17
Copenhagen,55.68052298729095,12.59040634135901,CopenRoy3503,"Royal Library, Copenhagen: Gl. kgl. S. 3503",1336-8-22
Copenhagen,55.68052298729095,12.59040634135901,CopenThott110,"Royal Library, Copenhagen: Thott 110 4o (29264)",1374-4-22
Copenhagen,55.68052298729095,12.59040634135901,CopenThott304,"Royal Library, Copenhagen: Thott 304 2o",1312-3-13
Copenhagen,55.68052298729095,12.59040634135901,CopenThott306,"Royal Library, Copenhagen: Thott 306 2o",1350-4-18
"Corning, NY",42.14925261276474,-77.06101931508326,Corning6,"NY,  Corning Museum of Glass: 6",1305-3-3
Coventry,52.406951812442124,-1.5200780414953017,CovArc112,Coventry Archives: PA 11/2,1381-4-21
Coventry,52.406951812442124,-1.5200780414953017,CovArc111,Coventry Archives: PA 11/1,1366-4-15
Coventry,52.406951812442124,-1.5200780414953017,CovAcc3251,Coventry Archives: Acc. 325/1,1359-9-7
Coventry,52.406951812442124,-1.5200780414953017,CovAcc351,Coventry Archives: Acc. 351,1394-10-26
Coventry,52.406951812442124,-1.5200780414953017,CovLeet,"Coventry Archives: Leet Book, BA/E/F/37/1",1383-6-16
Coventry,52.406951812442124,-1.5200780414953017,Sharp,MS formerly owned by Thomas Sharp: (burned in 1879),1373-3-5
Dublin,53.33565221019337,-6.2566568932821465,DublinChrCh,"Christ Church Cathedral, Dublin:                olim Vellum Account Roll 1337-1346",1332-5-21
Dublin,53.33565221019337,-6.2566568932821465,DublinNatLib1435,National Library of Ireland: D 1435,1339-4-10
Dublin,53.33565221019337,-6.2566568932821465,DublinRepD11,"Representative Church Body Library, Dublin: D11.1.2",1350-10-22
Dublin,53.33565221019337,-6.2566568932821465,DublinRepBlack,"Representative Church Body Library, Dublin: Black Book of Christ Church",1309-5-23
Dublin,53.33565221019337,-6.2566568932821465,DublinStaPap,?State Paper Office (c. 1600): (present location unknown),1328-2-26
Dublin,53.33565221019337,-6.2566568932821465,TCD67,"Trinity College, Dublin: 67",1363-1-8
Dublin,53.33565221019337,-6.2566568932821465,TCD69,"Trinity College, Dublin: 69",1368-3-15
Dublin,53.33565221019337,-6.2566568932821465,TCD70,"Trinity College, Dublin: 70",1371-5-6
Dublin,53.33565221019337,-6.2566568932821465,TCD76,"Trinity College, Dublin: 76",1344-6-10
Dublin,53.33565221019337,-6.2566568932821465,TCD83,"Trinity College, Dublin: 83",1319-2-23
Dublin,53.33565221019337,-6.2566568932821465,TCD97,"Trinity College, Dublin: 97",1364-3-19
Dublin,53.33565221019337,-6.2566568932821465,TCD155,"Trinity College, Dublin: 155",1352-7-1
Dublin,53.33565221019337,-6.2566568932821465,TCD156,"Trinity College, Dublin: 156",1384-11-21
Dublin,53.33565221019337,-6.2566568932821465,TCD157,"Trinity College, Dublin: 157",1314-8-7
Dublin,53.33565221019337,-6.2566568932821465,TCD158,"Trinity College, Dublin: 158",1394-8-26
Dublin,53.33565221019337,-6.2566568932821465,TCD159,"Trinity College, Dublin: 159",1361-6-14
Dublin,53.33565221019337,-6.2566568932821465,TCD160,"Trinity College, Dublin: 160",1309-5-3
Dublin,53.33565221019337,-6.2566568932821465,TCD174,"Trinity College, Dublin: 174",1330-6-27
Dublin,53.33565221019337,-6.2566568932821465,TCD211,"Trinity College, Dublin: 211",1301-3-3
Dublin,53.33565221019337,-6.2566568932821465,TCD212,"Trinity College, Dublin: 212",1339-8-10
Dublin,53.33565221019337,-6.2566568932821465,TCD213,"Trinity College, Dublin: 213",1390-9-25
Dublin,53.33565221019337,-6.2566568932821465,TCD214,"Trinity College, Dublin: 214",1341-8-27
Dublin,53.33565221019337,-6.2566568932821465,TCD223,"Trinity College, Dublin: 223",1307-11-8
Dublin,53.33565221019337,-6.2566568932821465,TCD243,"Trinity College, Dublin: 243",1373-1-19
Dublin,53.33565221019337,-6.2566568932821465,TCD270,"Trinity College, Dublin: 270",1374-4-14
Dublin,53.33565221019337,-6.2566568932821465,TCD277,"Trinity College, Dublin: 277",1372-1-7
Dublin,53.33565221019337,-6.2566568932821465,TCD301,"Trinity College, Dublin: 301",1320-6-11
Dublin,53.33565221019337,-6.2566568932821465,TCD312,"Trinity College, Dublin: 312",1364-1-27
Dublin,53.33565221019337,-6.2566568932821465,TCD313,"Trinity College, Dublin: 313",1377-9-13
Dublin,53.33565221019337,-6.2566568932821465,TCD317,"Trinity College, Dublin: 317",1367-5-21
Dublin,53.33565221019337,-6.2566568932821465,TCD319,"Trinity College, Dublin: 319",1374-1-11
Dublin,53.33565221019337,-6.2566568932821465,TCD340,"Trinity College, Dublin: 340",1301-2-24
Dublin,53.33565221019337,-6.2566568932821465,TCD347,"Trinity College, Dublin: 347",1377-10-14
Dublin,53.33565221019337,-6.2566568932821465,TCD351,"Trinity College, Dublin: 351",1394-8-12
Dublin,53.33565221019337,-6.2566568932821465,TCD389,"Trinity College, Dublin: 389",1396-8-1
Dublin,53.33565221019337,-6.2566568932821465,TCD423,"Trinity College, Dublin: 423",1386-3-2
Dublin,53.33565221019337,-6.2566568932821465,TCD432,"Trinity College, Dublin: 432",1349-9-14
Dublin,53.33565221019337,-6.2566568932821465,TCD490,"Trinity College, Dublin: 490",1356-1-10
Dublin,53.33565221019337,-6.2566568932821465,TCD500,"Trinity College, Dublin: 500",1305-9-15
Dublin,53.33565221019337,-6.2566568932821465,TCD509,"Trinity College, Dublin: 509",1321-8-24
Dublin,53.33565221019337,-6.2566568932821465,TCD516,"Trinity College, Dublin: 516",1305-10-18
Dublin,53.33565221019337,-6.2566568932821465,TCD517,"Trinity College, Dublin: 517",1364-8-23
Dublin,53.33565221019337,-6.2566568932821465,TCD519,"Trinity College, Dublin: 519",1309-6-24
Dublin,53.33565221019337,-6.2566568932821465,TCD537,"Trinity College, Dublin: 537",1324-10-22
Dublin,53.33565221019337,-6.2566568932821465,TCD641,"Trinity College, Dublin: 641",1348-1-18
Dublin,53.33565221019337,-6.2566568932821465,TCD652,"Trinity College, Dublin: 652",1365-5-5
Dublin,53.33565221019337,-6.2566568932821465,TCD661,"Trinity College, Dublin: 661",1307-11-7
Dublin,53.33565221019337,-6.2566568932821465,TCD662,"Trinity College, Dublin: 662",1308-4-5
Dublin,53.33565221019337,-6.2566568932821465,TCD684,"Trinity College, Dublin: 684",1356-3-20
Durham,35.97614549550335,-78.9192815036616,DurCathA312,Durham Cathedral Library: A.III.12,1352-6-25
Durham,35.97614549550335,-78.9192815036616,DurCathA425,Durham Cathedral Library: A.IV.25,1370-1-2
Durham,35.97614549550335,-78.9192815036616,DurCathBI18,Durham Cathedral Library: B.I.18,1316-11-12
Durham,35.97614549550335,-78.9192815036616,DurCathB334,Durham Cathedral Library: B.III.34,1379-6-21
Durham,35.97614549550335,-78.9192815036616,DurCathB419,Durham Cathedral Library: B.IV.19,1321-8-13
Durham,35.97614549550335,-78.9192815036616,DurArchDun60,Durham Cathedral Dean and Chapter Archives: Archid. Dunelm. 60,1371-6-10
Durham,35.97614549550335,-78.9192815036616,DurArchReg4,Durham Cathedral Dean and Chapter Archives: Registrum Parvum IV,1329-1-25
Durham,35.97614549550335,-78.9192815036616,DurChComm,"Durham Bishopric Records, Church Commission: 220201/2 (on deposit in Durham University Library)",1359-8-2
Durham,35.97614549550335,-78.9192815036616,DULCosVi9,Durham University Library: Cosin V.i.9,1397-8-16
Durham,35.97614549550335,-78.9192815036616,DULCosVi12,Durham University Library: Cosin V.i.12,1367-10-20
Durham,35.97614549550335,-78.9192815036616,DULCosVii8,Durham University Library: Cosin V.ii.8,1314-1-22
Durham,35.97614549550335,-78.9192815036616,DULCosVii13,Durham University Library: Cosin V.ii.13,1388-4-9
Durham,35.97614549550335,-78.9192815036616,DULCosVii14,Durham University Library: Cosin V.ii.14,1310-2-22
Durham,35.97614549550335,-78.9192815036616,DULCosVii15,Durham University Library: Cosin V.ii.15,1397-7-22
Durham,35.97614549550335,-78.9192815036616,DULCosVii16,Durham University Library: Cosin V.ii.16,1308-3-20
Durham,35.97614549550335,-78.9192815036616,DULCosViii2,Durham University Library: Cosin V.iii.2,1318-4-23
Durham,35.97614549550335,-78.9192815036616,DULCosViii5,Durham University Library: Cosin V.iii.5,1376-2-6
Durham,35.97614549550335,-78.9192815036616,DULCosViii9,Durham University Library: Cosin V.iii.9,1377-5-4
Durham,35.97614549550335,-78.9192815036616,DULCosViii10,Durham University Library: Cosin V.iii.10,1353-7-18
Durham,35.97614549550335,-78.9192815036616,DULCosViii11,Durham University Library: Cosin V.iii.11,1341-2-21
Durham,35.97614549550335,-78.9192815036616,DULCosViii24,Durham University Library: Cosin V.iii.24,1311-9-4
Durham,35.97614549550335,-78.9192815036616,DULCosViv2,Durham University Library: Cosin V.iv.2,1395-4-14
Durham,35.97614549550335,-78.9192815036616,DULCosViv4,Durham University Library: Cosin V.iv.4,1396-4-11
Durham,35.97614549550335,-78.9192815036616,DULCosVv12,Durham University Library: Cosin V.v.12,1365-11-7
Durham,35.97614549550335,-78.9192815036616,DULCosVv15,Durham University Library: Cosin V.v.15,1311-10-8
Durham,35.97614549550335,-78.9192815036616,DULCosVv19,Durham University Library: Cosin V.v.19,1381-4-14
Durham,35.97614549550335,-78.9192815036616,DULBamSel13,"Durham University Library: Bamburgh Sel 13. (printed Higden’s Polychronicon, trans. Trevisa,            1495)",1320-8-14
Edinburgh,55.95327187442919,-3.1888310568041534,EDCPCM,"Royal College of Physicians, Edinburgh: MS Cursor Mundi, Northern Homily Cycle",1341-1-21
Edinburgh,55.95327187442919,-3.1888310568041534,EDCPAN,"Royal College of Physicians, Edinburgh: Anonyma 2, Vol. V, Part II",1313-9-2
Edinburgh,55.95327187442919,-3.1888310568041534,EDCPRS,"Royal College of Physicians, Edinburgh: Ripley Scroll",1338-11-23
Edinburgh,55.95327187442919,-3.1888310568041534,ESROGD5,"Scottish Record Office: GD 5/26/48 (on deposit from Brechin Castle, Earl of Dalhousie)",1308-1-10
Edinburgh,55.95327187442919,-3.1888310568041534,ESROGD112,Scottish Record Office: GD 112/71/9,1360-8-25
Edinburgh,55.95327187442919,-3.1888310568041534,ESRORH13,Scottish Record Office: RH 13/35,1371-5-1
Edinburgh,55.95327187442919,-3.1888310568041534,EDU27,Edinburgh University Library: 27,1363-9-4
Edinburgh,55.95327187442919,-3.1888310568041534,EDU42,Edinburgh University Library: 42,1392-6-14
Edinburgh,55.95327187442919,-3.1888310568041534,EDU82,Edinburgh University Library: 82,1397-7-10
Edinburgh,55.95327187442919,-3.1888310568041534,EDU107,Edinburgh University Library: 107,1301-8-12
Edinburgh,55.95327187442919,-3.1888310568041534,EDU114,Edinburgh University Library: 114,1336-11-20
Edinburgh,55.95327187442919,-3.1888310568041534,EDU186,Edinburgh University Library: 186,1394-3-7
Edinburgh,55.95327187442919,-3.1888310568041534,EDU202,Edinburgh University Library: 202,1374-11-6
Edinburgh,55.95327187442919,-3.1888310568041534,EDU205,Edinburgh University Library: 205,1360-6-11
Edinburgh,55.95327187442919,-3.1888310568041534,EDU218,Edinburgh University Library: 218,1301-2-16
Edinburgh,55.95327187442919,-3.1888310568041534,EDUDbII18,Edinburgh University Library: Db.II.18,1347-2-25
Edinburgh,55.95327187442919,-3.1888310568041534,EDUDc143,Edinburgh University Library: Dc.1.43,1301-2-27
Edinburgh,55.95327187442919,-3.1888310568041534,EDUDk749,Edinburgh University Library: Dk.7.49,1395-10-4
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiii149,Edinburgh University Library: La.III.149,1366-1-12
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiii164,Edinburgh University Library: La.III.164,1358-10-3
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiii431,Edinburgh University Library: La.III.431,1316-1-21
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiii450,Edinburgh University Library: La.III.450/1 [olim Laing 450],1393-8-16
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiii514,Edinburgh University Library: La.III.514 [olim Laing 514],1363-8-6
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiii521,Edinburgh University Library: La.III.521 [olim Laing 521],1349-3-2
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiv27,Edinburgh University Library: La.IV.27,1318-3-15
Edinburgh,55.95327187442919,-3.1888310568041534,EDULaiv28,Edinburgh University Library: La.IV.28,1375-3-23
Edinburgh,55.95327187442919,-3.1888310568041534,NLS651,National Library of Scotland: 651,1378-1-22
Edinburgh,55.95327187442919,-3.1888310568041534,NLS6128,National Library of Scotland: 6128,1348-8-5
Edinburgh,55.95327187442919,-3.1888310568041534,Asloan,National Library of Scotland: 16500,1318-6-9
Edinburgh,55.95327187442919,-3.1888310568041534,NLSb442,National Library of Scotland: b. 44. 2 (old shelfmark?),1301-2-20
Edinburgh,55.95327187442919,-3.1888310568041534,NLSGaelic37,"National Library of Scotland: , Gaelic 37",1365-7-6
Edinburgh,55.95327187442919,-3.1888310568041534,Stafford,"National Library of Scotland: Deposit 313/3633 (deposited by Marquis of Stafford), medieval fragments",1355-11-26
Edinburgh,55.95327187442919,-3.1888310568041534,Dunrobin,"National Library of Scotland: Deposit 314/18 (deposited by Marquis of Sutherland, Dunrobin Castle), Calendar of            Fearn Abbey",1362-8-10
Edinburgh,55.95327187442919,-3.1888310568041534,BlairsColl13,National Library of Scotland: Deposit 221/9,1336-6-26
Edinburgh,55.95327187442919,-3.1888310568041534,BlairsColl22,National Library of Scotland: Deposit 221/1,1353-4-22
Edinburgh,55.95327187442919,-3.1888310568041534,ColumbaHse,National Library of Scotland: Acc. 10301/6,1377-3-4
Edinburgh,55.95327187442919,-3.1888310568041534,Banna,"National Library of Scotland, Advocates’: 1.1.6",1381-1-17
Edinburgh,55.95327187442919,-3.1888310568041534,NLS17122,"National Library of Scotland, Advocates’: 17.1.22",1333-8-6
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1817,"National Library of Scotland, Advocates’: 18.1.7",1375-10-2
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1828,"National Library of Scotland, Advocates’: 18.2.8",1316-2-13
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1844,"National Library of Scotland, Advocates’: 18.4.4",1327-2-24
Edinburgh,55.95327187442919,-3.1888310568041534,NLS18514,"National Library of Scotland, Advocates’: 18.5.14",1346-8-9
Edinburgh,55.95327187442919,-3.1888310568041534,NLS18721,"National Library of Scotland, Advocates’: 18.7.21",1393-2-9
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1881,"National Library of Scotland, Advocates’: 18.8.1",1347-3-2
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1885,"National Library of Scotland, Advocates’: 18.8.5",1336-4-17
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1912,"National Library of Scotland, Advocates’: 19.1.2",1321-11-5
Edinburgh,55.95327187442919,-3.1888310568041534,NLS19111,"National Library of Scotland, Advocates’: 19.1.11",1352-7-27
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1921,"National Library of Scotland, Advocates’: 19.2.1",1357-6-20
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1922,"National Library of Scotland, Advocates’: 19.2.2",1397-10-26
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1923,"National Library of Scotland, Advocates’: 19.2.3",1305-3-3
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1924,"National Library of Scotland, Advocates’: 19.2.4",1371-11-16
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1925,"National Library of Scotland, Advocates’: 19.2.5",1386-6-10
Edinburgh,55.95327187442919,-3.1888310568041534,NLS1931,"National Library of Scotland, Advocates’: 19.3.1",1387-10-9
Edinburgh,55.95327187442919,-3.1888310568041534,NLS23711,"National Library of Scotland, Advocates’: 23.7.11",1338-1-2
Edinburgh,55.95327187442919,-3.1888310568041534,NLS3473,"National Library of Scotland, Advocates’: 34.7.3",1352-7-17
Edinburgh,55.95327187442919,-3.1888310568041534,NLS3517,"National Library of Scotland, Advocates’: 35.1.7",1352-6-27
