"source","relation","target","source_id","source_tags","target_id","target_tags"
"Britwell","Sold to","Jones","c49037dc-141c-493c-80ec-998356631e05","","c9180388-4eb1-43c5-a50d-0b4ff1a94667",""
"Heber","Sold to","Freeling","cf7ea1b7-1aee-4226-b161-8586c7dcd853","","789347a0-574e-4704-9ea4-2e06e2316623",""
"Roxburghe","Sold to","Frederick Perkins","3bce9b10-5303-4954-a65c-1d510d41b3cc","","55dc7361-5944-4371-ac72-4f0001ee17a3",""
"Jeffreys","Sold to","Macro","c3a77931-ff46-4c19-ad1f-21e902ba6c86","","d0cf62bd-0825-4052-9cd3-64d06f55c757",""
"Mr. Mark Cephas Tutet","Next in chain","J.B.Inglis","38f0bda7-260d-4110-a4cb-c3fddaf276f4","","5715b442-e472-4975-b354-34d7f22f52b4",""
"J.B.Inglis","Sold to","B.H. 
Bright","5715b442-e472-4975-b354-34d7f22f52b4","","fef795ae-3f16-49f7-a0d7-4ef2a9408665",""
"ordonstoun","Sold to","J.D.Gardner","8ee041eb-2e9d-4028-862b-3e0460d6e988","","5f8f1830-2d9b-473c-8bc1-83a818029346",""
"Jones","Sold to","Clawson","a64fc752-7f2e-4d73-9a9f-d891468c8105","","b6fb4c40-7d3a-4a20-a4af-afbd925358e8",""
"Britwell","Sold to","Clawson","38b09541-73b8-4752-8587-ae49f3d0ecc0","","b1f43f32-ebf0-4b67-b9e9-8ad1b74a678c",""
"Macro","Sold to","Heber","d0cf62bd-0825-4052-9cd3-64d06f55c757","","b8e552d7-3765-4414-b4f6-1e96ba7bb7ac",""
"Hoe","Sold to","Huntington","3ead35e2-f36d-4673-a43f-ef93b08bb597","","d52e698d-177d-49ef-9fc5-766c28305f68",""
"Henkels Miscellany","Sold to","Clawson","94beb4c0-8611-47e9-8490-21e9b4e2f40a","","22dec84d-0f4e-46a2-8812-4a0a83de9e8e",""
"B.H. 
Bright","Next in chain","Corser","fef795ae-3f16-49f7-a0d7-4ef2a9408665","","1795ca0e-afa0-4355-b8ab-2c4dfa4f46f0",""
"Britwell","Sold to","Clawson","c29e64f3-dc00-481f-a384-7e79a4b2cc5d","","e0e2f628-d2d3-4cc7-bea0-d41a82d9e91c",""
"Jones","Sold to","Clawson","c9180388-4eb1-43c5-a50d-0b4ff1a94667","","44d05374-2619-4037-8359-05adf52d1200",""
"Bridgewater","Sold to","Huntington","ffd5c78e-1068-42f9-9199-5d8ce8159ef8","","bb6bee94-16d7-4b4a-a801-7b320a578da7",""
"Freeling","Sold to","Corser","0c714f30-f0a3-41e4-b9c5-8db25820cab1","","1882df33-7412-4ff8-9a5d-47b6bc4152cc",""
"McKee","Sold to","Jones","9ddf2489-149a-41e3-96cb-63374d4e9a8d","","a64fc752-7f2e-4d73-9a9f-d891468c8105",""
"Richard Bennett","Sold to","Ross Winans","1ee2754c-4239-42a6-9be6-10d138e35454","","b0543b81-c4a4-4471-8f5b-e5953646f3fc",""
"Hoe","Sold to","Hunting- 
ton","d853a1e1-5448-4a31-aed0-b7bc9caf051b","","6434956b-32cf-4e2e-85b6-2f9f42d5deac",""
"Devonshire","Sold to","Huntington","ffe8754e-2c5e-4ad2-9af5-ae0e492582ee","","2f39f82e-1041-4b21-ada5-81322df02478",""
"Kemble","Sold to","Devonshire","a2ca37d2-0c80-4dfb-934d-7729d4cd67fc","","ffe8754e-2c5e-4ad2-9af5-ae0e492582ee",""
"Frederick Perkins","Sold to","Hagen","55dc7361-5944-4371-ac72-4f0001ee17a3","","99adeab1-35ca-4dcb-9b8d-66b9fd62dc02",""
"Alexander Young","Sold to","Henkels Miscellany","c1718e62-3543-4b82-a7b0-8edc2d83e4c6","","94beb4c0-8611-47e9-8490-21e9b4e2f40a",""
"Britwell","Sold to","Clawson","272a1cf0-ea22-4ec3-9317-c3bbdc461995","","62c77f1f-4676-4b92-a87a-4cd09adc65ee",""
"J.D.Gardner","Sold to","Britwell","5f8f1830-2d9b-473c-8bc1-83a818029346","","38b09541-73b8-4752-8587-ae49f3d0ecc0",""
"Archbishop 
Wrangham","Sold to","Britwell","f6c3b68e-64a9-4622-89bb-ae45e753a453","","6ef92dc2-b3a7-4517-8f96-3ae5f86dadb8",""
"Heber","Sold to","Britwell","b8e552d7-3765-4414-b4f6-1e96ba7bb7ac","","c29e64f3-dc00-481f-a384-7e79a4b2cc5d",""
"Corser","Sold to","Britwell","1795ca0e-afa0-4355-b8ab-2c4dfa4f46f0","","272a1cf0-ea22-4ec3-9317-c3bbdc461995",""
"Freeling","Sold to","Britwell","789347a0-574e-4704-9ea4-2e06e2316623","","c49037dc-141c-493c-80ec-998356631e05",""
"Corser","Sold to","McKee","1882df33-7412-4ff8-9a5d-47b6bc4152cc","","9ddf2489-149a-41e3-96cb-63374d4e9a8d",""
"William Morris","Sold to","Richard Bennett","c190660d-0afa-4148-8a65-72e96f9a13a8","","1ee2754c-4239-42a6-9be6-10d138e35454",""
