"source","relation","target","source_id","source_tags","target_id","target_tags"
"Hoe","Sold to","Chew","b7e26b1b-5912-4dc2-a06e-f281091ed24a","","b8048e04-aac0-4106-8425-cd7f34dd8f59",""
"Hoe","Sold to","Vickery","4848de21-1925-46f8-879d-d7d5327f6484","","2977e009-41db-4030-b7fb-ae4e074f9476",""
"James Crossley","Sold to","Chew","55a15510-9b52-4c19-bb72-7eb8e7310ed7","","6cddee18-0265-4d7c-b808-f2721521473a",""
"Chew","Sold to","Huntington","c30d08ca-77d6-4149-b42d-c24c3045aea3","","c4170f3a-1bca-43b7-b837-e0d32e599fb7",""
"Narcissus Luttrell","Sold to","Farmer","9ca7a1f9-0008-48c3-9ca3-91f28e463112","","cb8595ed-af08-411a-97ff-1e9ab3a37e19",""
"Bindley","Sold to","Heber","20dd2953-e9e6-4cd0-bfce-192a21af9ada","","cfe407b2-efba-4430-b419-2fed143da77e",""
"Bridgewater","Sold to","Huntington","d161c68a-8a2f-4bc9-a22c-f16ac3fcae78","","b36b38ff-68c5-4a2e-b186-9a8694e24d9c",""
"Heber","Sold to","Britwell","d405bbc1-f2da-4d31-b3cd-2525038c1830","","20553d14-c0fb-4ff7-89c6-b14f822ef75b",""
"Heber","Sold to","Britwell","56620724-7757-424c-96ed-1fe7181193f4","","4a9cda0f-b860-4df0-a00f-831e01a3eda4",""
"W.T. Wallace","Sold to","Clawson","f5a6956b-556b-44e2-bf07-5a1c0578fd50","","d775c9fd-a177-460a-9027-0b999aaade5b",""
"Jones","Sold to","Clawson","b580c72a-fa87-4736-b326-52a709aeeead","","80a7135f-05e0-454a-a1a4-0928e0bb475b",""
"Heber","Sold to","Sir Mark 
                             Dalrymple","cfe407b2-efba-4430-b419-2fed143da77e","","b693332c-f4aa-4495-abd0-68d2499f2c6a",""
"Farmer","Sold to","Bindley","cb8595ed-af08-411a-97ff-1e9ab3a37e19","","20dd2953-e9e6-4cd0-bfce-192a21af9ada",""
"John 
               Scott","Sold to","Hoe","34b11e96-ce5a-4cad-931b-dbed14c91d62","","4848de21-1925-46f8-879d-d7d5327f6484",""
"Hoe","Sold to","Chew","f723e3f6-c6f0-4496-bc75-33a5b9890ab4","","60141188-90e8-45f0-81ae-1b5a5e514801",""
"Chew","Sold to","Huntington","6cddee18-0265-4d7c-b808-f2721521473a","","332bae8c-aa43-4760-8e58-3442398e3097",""
