"source","relation","target","source_id","source_tags","target_id","target_tags"
"Thorn  Drury","Sold to","Stevens’s","40d14e4a-59a8-47a4-a2a9-85dc1d6e75a6","","8e651764-9593-4c26-8d2b-c90ba5225331",""
"Henry  Porter","Sold to","Alfred Morrison","bc8169d9-ce79-4d7f-afce-0bf3c7d568fd","","6836c9f8-edb5-43c5-9e8f-4dde271717db",""
