"source","relation","target","source_id","source_tags","target_id","target_tags"
"Halli- 
                                 well Phillipps","Sold to","Corser","0f2d410d-229b-486c-9023-7e68348743cd","","17868520-200b-4a8b-9f97-d39e629a31a9",""
"Baron Bolland","Sold to","Utterson","35a8a77d-ada5-4fbd-9f23-73337691517e","","5a593f9a-9080-48c8-8cf4-754b295f9aba",""
"Stradling","Sold to","Hoe","1ceb3886-e0e5-4288-be04-e9f9ad8d0ee1","","c6e67d95-5707-4547-a65c-e0c31906eb5a",""
"Charles Lilburn—","Sold to","Hagen","80662275-4ffe-497b-bc62-0fb311914ba6","","3f6059ad-9725-4a1b-8091-fcadda498336",""
"Halsey","Sold to","Huntington","47bca269-fb72-4c8f-9804-02a6c5bc1ca8","","eae81e7e-8b74-4679-8313-08eb555d8508",""
"Griswold","Sold to","Purdy","937795bd-b061-4ff9-a358-d398340bf2ff","","c2b1f679-418c-4a35-9e1e-e008bf68b7ee",""
"Utterson","Sold to","Halli- 
                                 well Phillipps","5a593f9a-9080-48c8-8cf4-754b295f9aba","","0f2d410d-229b-486c-9023-7e68348743cd",""
"Corser","Sold to","Thomas Brooke","17868520-200b-4a8b-9f97-d39e629a31a9","","b4927baa-d2bd-4e62-bbc3-d9ddcd3ff947",""
"Huntington","Sold to","Hagen","2acba4fc-47de-4caa-9a2d-b76d48a3ff96","","119198f9-8573-4003-991a-5f8099ecc2a8",""
"Hoe","Sold to","Huntington","c6e67d95-5707-4547-a65c-e0c31906eb5a","","2acba4fc-47de-4caa-9a2d-b76d48a3ff96",""
