"source","relation","target","source_id","source_tags","target_id","target_tags"
"Upcott","Next in chain","Morrison","e4001573-7f2a-4ef6-b17a-dbd579f5fffb","","82806daf-b2e8-4093-8e86-9ee1ea980287",""
"Dawson  Turner","Sold to","Alfred Morrison","7c193655-3aa4-4818-9cf7-cebff363baa7","","5106ebf3-66e2-4e77-a501-a7efc7d9f946",""
"Pepys  Papers","Sold to","Alfred Morrison","9fcc00d8-902f-4df5-8278-8f9a651c2375","","905d2dce-7a47-462e-bb20-064bfac1324c",""
"William Upcott","Sold to","Alfred Morrison","ec07504f-3bce-419e-96aa-da2f24daa9e7","","4dbf7e73-88a0-4652-9141-341727ec8263",""
